Mes,Residuo,Modalidad,Cantidad
2016-09-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"6,00"
2016-10-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2016-10-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"1,00"
2016-11-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"4,00"
2016-11-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"1,00"
2016-12-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2016-12-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"4,00"
2017-01-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"2,00"
2017-01-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"11,00"
2017-02-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"1,00"
2017-02-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"9,00"
2017-03-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2017-03-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"18,2"
2017-04-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2017-04-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"3,9"
2017-05-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2017-05-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"2,6"
2017-06-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,12"
2017-06-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"4,55"
2017-07-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2017-07-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"4,2"
2017-08-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,16"
2017-08-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"2,6"
2017-09-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,20"
2017-09-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"4,55"
2017-10-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2017-10-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"1,3"
2017-11-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,16"
2017-11-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"1,95"
2017-12-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,14"
2017-12-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"3,25"
2018-01-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2018-01-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"4,55"
2018-02-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,04"
2018-02-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"5,45"
2018-03-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2018-03-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"4,27"
2018-04-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,04"
2018-04-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"3,63"
2018-05-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2018-05-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"1,82"
2018-06-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,16"
2018-06-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"5,45"
2018-07-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2018-07-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"3,64"
2018-08-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2018-08-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"1,65"
2018-09-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,20"
2018-09-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"2,20"
2018-10-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,24"
2018-10-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"1,65"
2018-11-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,16"
2018-11-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"5,25"
2018-12-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,18"
2018-12-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"5,25"
2021-01-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"87,26"
2021-02-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2021-03-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2021-04-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"96,72"
2021-05-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"143,45"
2021-06-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2021-07-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"101,20"
2021-08-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2021-09-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2021-10-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2021-11-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2021-12-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"109,28"
2022-01-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2022-02-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2022-03-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"89,87"
2022-04-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2022-05-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"71,37"
2022-06-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2022-07-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2022-08-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2022-09-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2022-10-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"47,56"
2022-11-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2022-12-01T00:00,Toner y cartuchos tinta,Recogida en Ayuntamiento,"0,00"
2013-01-01T00:00,Vidrio,Contenedor JC Decaux,"3620,00"
2013-02-01T00:00,Vidrio,Contenedor JC Decaux,"2860,00"
2013-03-01T00:00,Vidrio,Contenedor JC Decaux,"2860,00"
2013-04-01T00:00,Vidrio,Contenedor JC Decaux,"0,00"
2013-05-01T00:00,Vidrio,Contenedor JC Decaux,"2240,00"
2013-06-01T00:00,Vidrio,Contenedor JC Decaux,"2520,00"
2013-07-01T00:00,Vidrio,Contenedor JC Decaux,"2100,00"
2013-08-01T00:00,Vidrio,Contenedor JC Decaux,"2100,00"
2013-09-01T00:00,Vidrio,Contenedor JC Decaux,"3760,00"
2013-10-01T00:00,Vidrio,Contenedor JC Decaux,"1240,00"
2013-11-01T00:00,Vidrio,Contenedor JC Decaux,"1920,00"
2013-12-01T00:00,Vidrio,Contenedor JC Decaux,"0,00"
2014-01-01T00:00,Vidrio,Contenedor JC Decaux,"3800,00"
2014-02-01T00:00,Vidrio,Contenedor JC Decaux,"2240,00"
2014-03-01T00:00,Vidrio,Contenedor JC Decaux,"2160,00"
2014-04-01T00:00,Vidrio,Contenedor JC Decaux,"0,00"
2014-05-01T00:00,Vidrio,Contenedor JC Decaux,"1920,00"
2014-06-01T00:00,Vidrio,Contenedor JC Decaux,"1740,00"
2014-07-01T00:00,Vidrio,Contenedor JC Decaux,"0,00"
2014-08-01T00:00,Vidrio,Contenedor JC Decaux,"3340,00"
2014-09-01T00:00,Vidrio,Contenedor JC Decaux,"2440,00"
2014-10-01T00:00,Vidrio,Contenedor JC Decaux,"2420,00"
2014-11-01T00:00,Vidrio,Contenedor JC Decaux,"0,00"
2014-12-01T00:00,Vidrio,Contenedor JC Decaux,"2760,00"
2015-01-01T00:00,Vidrio,Contenedor JC Decaux,"4880,00"
2015-02-01T00:00,Vidrio,Contenedor JC Decaux,"0,00"
2015-03-01T00:00,Vidrio,Contenedor JC Decaux,"1720,00"
2015-04-01T00:00,Vidrio,Contenedor JC Decaux,"2200,00"
2015-05-01T00:00,Vidrio,Contenedor JC Decaux,"2420,00"
2015-06-01T00:00,Vidrio,Contenedor JC Decaux,"0,00"
2015-07-01T00:00,Vidrio,Contenedor JC Decaux,"2560,00"
2015-08-01T00:00,Vidrio,Contenedor JC Decaux,"2320,00"
2015-09-01T00:00,Vidrio,Contenedor JC Decaux,"1720,00"
2015-10-01T00:00,Vidrio,Contenedor JC Decaux,"0,00"
2015-11-01T00:00,Vidrio,Contenedor JC Decaux,"1640,00"
2015-12-01T00:00,Vidrio,Contenedor JC Decaux,"2780,00"
2016-01-01T00:00,Vidrio,Contenedor JC Decaux,"0,00"
2016-02-01T00:00,Vidrio,Contenedor JC Decaux,"1360,00"
2016-03-01T00:00,Vidrio,Contenedor JC Decaux,"0,00"
2016-04-01T00:00,Vidrio,Contenedor JC Decaux,"0,00"
2016-05-01T00:00,Vidrio,Contenedor JC Decaux,"3940,00"
2016-06-01T00:00,Vidrio,Contenedor JC Decaux,"3300,00"
2016-07-01T00:00,Vidrio,Contenedor JC Decaux,"0,00"
2016-08-01T00:00,Vidrio,Contenedor JC Decaux,"328,00"
2016-09-01T00:00,Vidrio,Contenedor JC Decaux,"1760,00"
2016-10-01T00:00,Vidrio,Contenedor JC Decaux,"2340,00"
2016-11-01T00:00,Vidrio,Contenedor JC Decaux,"0,00"
2016-12-01T00:00,Vidrio,Contenedor JC Decaux,"2160,00"
2017-01-01T00:00,Vidrio,Contenedor JC Decaux,"3080,00"
2017-02-01T00:00,Vidrio,Contenedor JC Decaux,"2480,00"
2017-03-01T00:00,Vidrio,Contenedor JC Decaux,"2360,00"
2017-04-01T00:00,Vidrio,Contenedor JC Decaux,"2020,00"
2017-05-01T00:00,Vidrio,Contenedor JC Decaux,"1480,00"
2017-06-01T00:00,Vidrio,Contenedor JC Decaux,"3080,00"
2017-07-01T00:00,Vidrio,Contenedor JC Decaux,"2080,00"
2017-08-01T00:00,Vidrio,Contenedor JC Decaux,"3120,00"
2017-09-01T00:00,Vidrio,Contenedor JC Decaux,"0,00"
2017-10-01T00:00,Vidrio,Contenedor JC Decaux,"2820,00"
2017-11-01T00:00,Vidrio,Contenedor JC Decaux,"2560,00"
2017-12-01T00:00,Vidrio,Contenedor JC Decaux,"2740,00"
2018-01-01T00:00,Vidrio,Contenedor JC Decaux,"2720,00"
2018-02-01T00:00,Vidrio,Contenedor JC Decaux,"2080,00"
2018-03-01T00:00,Vidrio,Contenedor JC Decaux,"2560,00"
2018-04-01T00:00,Vidrio,Contenedor JC Decaux,"3080,00"
2018-05-01T00:00,Vidrio,Contenedor JC Decaux,"2840,00"
2018-06-01T00:00,Vidrio,Contenedor JC Decaux,"2420,00"
2018-07-01T00:00,Vidrio,Contenedor JC Decaux,"4060,00"
2018-08-01T00:00,Vidrio,Contenedor JC Decaux,"2580,00"
2018-09-01T00:00,Vidrio,Contenedor JC Decaux,"3760,00"
2018-10-01T00:00,Vidrio,Contenedor JC Decaux,"1430,00"
2018-11-01T00:00,Vidrio,Contenedor JC Decaux,"1600,00"
2018-12-01T00:00,Vidrio,Contenedor JC Decaux,"2420,00"
2021-01-01T00:00,Vidrio,Contenedor JC Decaux,"4650,00"
2021-02-01T00:00,Vidrio,Contenedor JC Decaux,"0,00"
2021-03-01T00:00,Vidrio,Contenedor JC Decaux,"6910,00"
2021-04-01T00:00,Vidrio,Contenedor JC Decaux,"4040,00"
2021-05-01T00:00,Vidrio,Contenedor JC Decaux,"4090,00"
2021-06-01T00:00,Vidrio,Contenedor JC Decaux,"3420,00"
2021-07-01T00:00,Vidrio,Contenedor JC Decaux,"3150,00"
2021-08-01T00:00,Vidrio,Contenedor JC Decaux,"3280,00"
2021-09-01T00:00,Vidrio,Contenedor JC Decaux,"3210,00"
2021-10-01T00:00,Vidrio,Contenedor JC Decaux,"2740,00"
2021-11-01T00:00,Vidrio,Contenedor JC Decaux,"2230,00"
2021-12-01T00:00,Vidrio,Contenedor JC Decaux,"3460,00"
2013-01-01T00:00,Vidrio,Islas ecológicas,"351289,00"
2013-02-01T00:00,Vidrio,Islas ecológicas,"260699,00"
2013-03-01T00:00,Vidrio,Islas ecológicas,"240335,00"
2013-04-01T00:00,Vidrio,Islas ecológicas,"277399,00"
2013-05-01T00:00,Vidrio,Islas ecológicas,"108525,00"
2013-06-01T00:00,Vidrio,Islas ecológicas,"267283,00"
2013-07-01T00:00,Vidrio,Islas ecológicas,"249000,00"
2013-08-01T00:00,Vidrio,Islas ecológicas,"159215,00"
2013-09-01T00:00,Vidrio,Islas ecológicas,"97615,00"
2013-10-01T00:00,Vidrio,Islas ecológicas,"151197,00"
2013-11-01T00:00,Vidrio,Islas ecológicas,"88725,00"
2013-12-01T00:00,Vidrio,Islas ecológicas,"104606,00"
2014-01-01T00:00,Vidrio,Islas ecológicas,"377517,00"
2014-02-01T00:00,Vidrio,Islas ecológicas,"262392,00"
2014-03-01T00:00,Vidrio,Islas ecológicas,"210417,00"
2014-04-01T00:00,Vidrio,Islas ecológicas,"247383,00"
2014-05-01T00:00,Vidrio,Islas ecológicas,"90210,00"
2014-06-01T00:00,Vidrio,Islas ecológicas,"201263,00"
2014-07-01T00:00,Vidrio,Islas ecológicas,"243840,00"
2014-08-01T00:00,Vidrio,Islas ecológicas,"172325,00"
2014-09-01T00:00,Vidrio,Islas ecológicas,"92719,00"
2014-10-01T00:00,Vidrio,Islas ecológicas,"117112,00"
2014-11-01T00:00,Vidrio,Islas ecológicas,"87377,00"
2014-12-01T00:00,Vidrio,Islas ecológicas,"100064,00"
2015-01-01T00:00,Vidrio,Islas ecológicas,"127000,00"
2015-02-01T00:00,Vidrio,Islas ecológicas,"107080,00"
2015-03-01T00:00,Vidrio,Islas ecológicas,"102333,00"
2015-04-01T00:00,Vidrio,Islas ecológicas,"103220,00"
2015-05-01T00:00,Vidrio,Islas ecológicas,"115000,00"
2015-06-01T00:00,Vidrio,Islas ecológicas,"124501,00"
2015-07-01T00:00,Vidrio,Islas ecológicas,"109968,00"
2015-08-01T00:00,Vidrio,Islas ecológicas,"83369,00"
2015-09-01T00:00,Vidrio,Islas ecológicas,"87642,00"
2015-10-01T00:00,Vidrio,Islas ecológicas,"98331,00"
2015-11-01T00:00,Vidrio,Islas ecológicas,"103429,00"
2015-12-01T00:00,Vidrio,Islas ecológicas,"127460,00"
2016-01-01T00:00,Vidrio,Islas ecológicas,"129670,00"
2016-02-01T00:00,Vidrio,Islas ecológicas,"100460,00"
2016-03-01T00:00,Vidrio,Islas ecológicas,"107860,00"
2016-04-01T00:00,Vidrio,Islas ecológicas,"92980,00"
2016-05-01T00:00,Vidrio,Islas ecológicas,"103520,00"
2016-06-01T00:00,Vidrio,Islas ecológicas,"108040,00"
2016-07-01T00:00,Vidrio,Islas ecológicas,"106040,00"
2016-08-01T00:00,Vidrio,Islas ecológicas,"107260,00"
2016-09-01T00:00,Vidrio,Islas ecológicas,"93280,00"
2016-10-01T00:00,Vidrio,Islas ecológicas,"92650,00"
2016-11-01T00:00,Vidrio,Islas ecológicas,"109220,00"
2016-12-01T00:00,Vidrio,Islas ecológicas,"124170,00"
2017-01-01T00:00,Vidrio,Islas ecológicas,"128540,00"
2017-02-01T00:00,Vidrio,Islas ecológicas,"116220,00"
2017-03-01T00:00,Vidrio,Islas ecológicas,"118400,00"
2017-04-01T00:00,Vidrio,Islas ecológicas,"101140,00"
2017-05-01T00:00,Vidrio,Islas ecológicas,"119840,00"
2017-06-01T00:00,Vidrio,Islas ecológicas,"132380,00"
2017-07-01T00:00,Vidrio,Islas ecológicas,"94380,00"
2017-08-01T00:00,Vidrio,Islas ecológicas,"89300,00"
2017-09-01T00:00,Vidrio,Islas ecológicas,"118380,00"
2017-10-01T00:00,Vidrio,Islas ecológicas,"116060,00"
2017-11-01T00:00,Vidrio,Islas ecológicas,"103160,00"
2017-12-01T00:00,Vidrio,Islas ecológicas,"103200,00"
2018-01-01T00:00,Vidrio,Islas ecológicas,"145320,00"
2018-02-01T00:00,Vidrio,Islas ecológicas,"121560,00"
2018-03-01T00:00,Vidrio,Islas ecológicas,"107120,00"
2018-04-01T00:00,Vidrio,Islas ecológicas,"120740,00"
2018-05-01T00:00,Vidrio,Islas ecológicas,"126540,00"
2018-06-01T00:00,Vidrio,Islas ecológicas,"111800,00"
2018-07-01T00:00,Vidrio,Islas ecológicas,"139560,00"
2018-08-01T00:00,Vidrio,Islas ecológicas,"80880,00"
2018-09-01T00:00,Vidrio,Islas ecológicas,"101080,00"
2018-10-01T00:00,Vidrio,Islas ecológicas,"96480,00"
2018-11-01T00:00,Vidrio,Islas ecológicas,"141740,00"
2018-12-01T00:00,Vidrio,Islas ecológicas,"134700,00"
2021-01-01T00:00,Vidrio,Islas ecológicas,"163140,00"
2021-02-01T00:00,Vidrio,Islas ecológicas,"160820,00"
2021-03-01T00:00,Vidrio,Islas ecológicas,"134920,00"
2021-04-01T00:00,Vidrio,Islas ecológicas,"162720,00"
2021-05-01T00:00,Vidrio,Islas ecológicas,"129580,00"
2021-06-01T00:00,Vidrio,Islas ecológicas,"165220,00"
2021-07-01T00:00,Vidrio,Islas ecológicas,"141220,00"
2021-08-01T00:00,Vidrio,Islas ecológicas,"104360,00"
2021-09-01T00:00,Vidrio,Islas ecológicas,"129940,00"
2021-10-01T00:00,Vidrio,Islas ecológicas,"129940,00"
2021-11-01T00:00,Vidrio,Islas ecológicas,"159420,00"
2021-12-01T00:00,Vidrio,Islas ecológicas,"170580,00"
2022-01-01T00:00,Vidrio,Islas ecológicas,"139820,00"
2022-02-01T00:00,Vidrio,Islas ecológicas,"156160,00"
2022-03-01T00:00,Vidrio,Islas ecológicas,"159140,00"
2022-04-01T00:00,Vidrio,Islas ecológicas,"125400,00"
2022-05-01T00:00,Vidrio,Islas ecológicas,"167480,00"
2022-06-01T00:00,Vidrio,Islas ecológicas,"156540,00"
2022-07-01T00:00,Vidrio,Islas ecológicas,"145480,00"
2022-08-01T00:00,Vidrio,Islas ecológicas,"131100,00"
2022-09-01T00:00,Vidrio,Islas ecológicas,"150820,00"
2022-10-01T00:00,Vidrio,Islas ecológicas,"126540,00"
2022-11-01T00:00,Vidrio,Islas ecológicas,"133940,00"
2022-12-01T00:00,Vidrio,Islas ecológicas,"172680,00"
2013-01-01T00:00,Vidrio,Punto limpio,"4000,00"
2013-02-01T00:00,Vidrio,Punto limpio,"2000,00"
2013-03-01T00:00,Vidrio,Punto limpio,"0,00"
2013-04-01T00:00,Vidrio,Punto limpio,"0,00"
2013-05-01T00:00,Vidrio,Punto limpio,"2000,00"
2013-06-01T00:00,Vidrio,Punto limpio,"2000,00"
2013-07-01T00:00,Vidrio,Punto limpio,"4000,00"
2013-08-01T00:00,Vidrio,Punto limpio,"0,00"
2013-09-01T00:00,Vidrio,Punto limpio,"2000,00"
2013-10-01T00:00,Vidrio,Punto limpio,"2000,00"
2013-11-01T00:00,Vidrio,Punto limpio,"2000,00"
2013-12-01T00:00,Vidrio,Punto limpio,"2000,00"
2014-01-01T00:00,Vidrio,Punto limpio,"3000,00"
2014-02-01T00:00,Vidrio,Punto limpio,"2000,00"
2014-03-01T00:00,Vidrio,Punto limpio,"0,00"
2014-04-01T00:00,Vidrio,Punto limpio,"1500,00"
2014-05-01T00:00,Vidrio,Punto limpio,"0,00"
2014-06-01T00:00,Vidrio,Punto limpio,"2000,00"
2014-07-01T00:00,Vidrio,Punto limpio,"2000,00"
2014-08-01T00:00,Vidrio,Punto limpio,"0,00"
2014-09-01T00:00,Vidrio,Punto limpio,"2000,00"
2014-10-01T00:00,Vidrio,Punto limpio,"2000,00"
2014-11-01T00:00,Vidrio,Punto limpio,"2000,00"
2014-12-01T00:00,Vidrio,Punto limpio,"2000,00"
2015-01-01T00:00,Vidrio,Punto limpio,"4000,00"
2015-02-01T00:00,Vidrio,Punto limpio,"0,00"
2015-03-01T00:00,Vidrio,Punto limpio,"4000,00"
2015-04-01T00:00,Vidrio,Punto limpio,"2000,00"
2015-05-01T00:00,Vidrio,Punto limpio,"3000,00"
2015-06-01T00:00,Vidrio,Punto limpio,"2000,00"
2015-07-01T00:00,Vidrio,Punto limpio,"0,00"
2015-08-01T00:00,Vidrio,Punto limpio,"0,00"
2015-09-01T00:00,Vidrio,Punto limpio,"2000,00"
2015-10-01T00:00,Vidrio,Punto limpio,"2000,00"
2015-11-01T00:00,Vidrio,Punto limpio,"2000,00"
2015-12-01T00:00,Vidrio,Punto limpio,"4000,00"
2016-01-01T00:00,Vidrio,Punto limpio,"2000,00"
2016-02-01T00:00,Vidrio,Punto limpio,"2000,00"
2016-03-01T00:00,Vidrio,Punto limpio,"2000,00"
2016-04-01T00:00,Vidrio,Punto limpio,"2000,00"
2016-05-01T00:00,Vidrio,Punto limpio,"2000,00"
2016-06-01T00:00,Vidrio,Punto limpio,"0,00"
2016-07-01T00:00,Vidrio,Punto limpio,"2000,00"
2016-08-01T00:00,Vidrio,Punto limpio,"4000,00"
2016-09-01T00:00,Vidrio,Punto limpio,"4000,00"
2016-10-01T00:00,Vidrio,Punto limpio,"2000,00"
2016-11-01T00:00,Vidrio,Punto limpio,"0,00"
2016-12-01T00:00,Vidrio,Punto limpio,"0,00"
2017-01-01T00:00,Vidrio,Punto limpio,"0,00"
2017-02-01T00:00,Vidrio,Punto limpio,"2000,00"
2017-03-01T00:00,Vidrio,Punto limpio,"2000,00"
2017-04-01T00:00,Vidrio,Punto limpio,"2000,00"
2017-05-01T00:00,Vidrio,Punto limpio,"2000,00"
2017-06-01T00:00,Vidrio,Punto limpio,"2000,00"
2017-07-01T00:00,Vidrio,Punto limpio,"2000,00"
2017-08-01T00:00,Vidrio,Punto limpio,"0,00"
2017-09-01T00:00,Vidrio,Punto limpio,"4000,00"
2017-10-01T00:00,Vidrio,Punto limpio,"2000,00"
2017-11-01T00:00,Vidrio,Punto limpio,"2000,00"
2017-12-01T00:00,Vidrio,Punto limpio,"2000,00"
2018-01-01T00:00,Vidrio,Punto limpio,"1800,00"
2018-02-01T00:00,Vidrio,Punto limpio,"1900,00"
2018-03-01T00:00,Vidrio,Punto limpio,"0,00"
2018-04-01T00:00,Vidrio,Punto limpio,"3000,00"
2018-05-01T00:00,Vidrio,Punto limpio,"2000,00"
2018-06-01T00:00,Vidrio,Punto limpio,"2000,00"
2018-07-01T00:00,Vidrio,Punto limpio,"2000,00"
2018-08-01T00:00,Vidrio,Punto limpio,"1600,00"
2018-09-01T00:00,Vidrio,Punto limpio,"4000,00"
2018-10-01T00:00,Vidrio,Punto limpio,"0,00"
2018-11-01T00:00,Vidrio,Punto limpio,"4000,00"
2018-12-01T00:00,Vidrio,Punto limpio,"2000,00"
2021-01-01T00:00,Vidrio,Punto limpio,"6000,00"
2021-02-01T00:00,Vidrio,Punto limpio,"3000,00"
2021-03-01T00:00,Vidrio,Punto limpio,"3000,00"
2021-04-01T00:00,Vidrio,Punto limpio,"8000,00"
2021-05-01T00:00,Vidrio,Punto limpio,"0,00"
2021-06-01T00:00,Vidrio,Punto limpio,"3000,00"
2021-07-01T00:00,Vidrio,Punto limpio,"0,00"
2021-08-01T00:00,Vidrio,Punto limpio,"6000,00"
2021-09-01T00:00,Vidrio,Punto limpio,"3000,00"
2021-10-01T00:00,Vidrio,Punto limpio,"5000,00"
2021-11-01T00:00,Vidrio,Punto limpio,"5000,00"
2021-12-01T00:00,Vidrio,Punto limpio,"4000,00"
2022-01-01T00:00,Vidrio,Punto limpio,"3000,00"
2022-02-01T00:00,Vidrio,Punto limpio,"6000,00"
2022-03-01T00:00,Vidrio,Punto limpio,"2000,00"
2022-04-01T00:00,Vidrio,Punto limpio,"200,00"
2022-05-01T00:00,Vidrio,Punto limpio,"0,00"
2022-06-01T00:00,Vidrio,Punto limpio,"100,00"
2022-07-01T00:00,Vidrio,Punto limpio,"5000,00"
2022-08-01T00:00,Vidrio,Punto limpio,"3000,00"
2022-09-01T00:00,Vidrio,Punto limpio,"4500,00"
2022-10-01T00:00,Vidrio,Punto limpio,"3000,00"
2022-11-01T00:00,Vidrio,Punto limpio,"3000,00"
2022-12-01T00:00,Vidrio,Punto limpio,"6000,00"
2023-01-01T00:00,Envases,Islas ecológicas,"121400,00"
2023-02-01T00:00,Envases,Islas ecológicas,"105100,00"
2023-03-01T00:00,Envases,Islas ecológicas,"110460,00"
2023-04-01T00:00,Envases,Islas ecológicas,"111040,00"
2023-05-01T00:00,Envases,Islas ecológicas,"119480,00"
2023-06-01T00:00,Envases,Islas ecológicas,"106720,00"
2023-07-01T00:00,Envases,Islas ecológicas,"126800,00"
2023-08-01T00:00,Envases,Islas ecológicas,"95800,00"
2023-09-01T00:00,Envases,Islas ecológicas,"139880,00"
2023-10-01T00:00,Envases,Islas ecológicas,"134060,00"
2023-11-01T00:00,Envases,Islas ecológicas,"154800,00"
